668 nm,688 nm,710 nm,chl-CP,Uncertainty in predicted chl
0.02917441860465117,0.02868717948717948,0.027767647058823525,0.025645971298217773,0.006270545721054077
0.0266,0.026143589743589744,0.025302941176470584,0.017839431762695312,0.00701215426127116
0.03291627906976745,0.03244358974358974,0.03136764705882353,0.03655499219894409,0.007108014822006225
0.025258139534883726,0.02477179487179487,0.024035294117647057,0.015299439430236816,0.007643346786499022
0.026358139534883723,0.02587179487179487,0.0251,0.021881699562072754,0.006627274751663207
0.022358139534883727,0.0218,0.02123235294117648,0.008167505264282227,0.007116872469584146
0.02185813953488373,0.0214,0.020835294117647056,0.020070195198059082,0.004863780339558919
0.0228,0.02237179487179487,0.021735294117647058,0.01073300838470459,0.007861135403315225
0.029258139534883727,0.028743589743589745,0.027767647058823525,0.017123818397521973,0.004517534176508586
0.029158139534883724,0.028615384615384605,0.027902941176470585,0.05297583341598511,0.0076289721330006915
0.029074418604651164,0.02858717948717948,0.027564705882352943,0.020170390605926514,0.004008230765660603
0.026958139534883727,0.02647179487179487,0.025635294117647055,0.019689202308654785,0.007765784263610839
0.029232558139534886,0.028758974358974364,0.027805882352941173,0.0206606388092041,0.0059589775403340655
0.029374418604651162,0.029015384615384613,0.028002941176470585,-0.007558345794677734,0.011458837191263832
0.029158139534883724,0.02877179487179487,0.02800882352941176,0.04714310169219971,0.013373697996139524
0.030158139534883718,0.029643589743589743,0.028805882352941174,0.03467452526092529,0.009364510377248128
0.026258139534883724,0.025756410256410255,0.024802941176470583,0.011045217514038086,0.003689669768015543
0.026416279069767443,0.02572820512820513,0.024867647058823533,0.012773334980010986,0.004197247823079427
0.025558139534883718,0.025243589743589742,0.024467647058823528,0.0014858245849609375,0.014884721835454305
0.0252,0.02484358974358974,0.024067647058823527,0.014897763729095459,0.00983899434407552
0.02015813953488373,0.019771794871794868,0.019067647058823533,-0.0008942484855651855,0.004018706083297729
0.02085813953488372,0.020371794871794868,0.019567647058823526,0.0037699341773986816,0.0024347722530364993
0.0217,0.02134358974358974,0.02063235294117648,0.005300641059875488,0.0069288170337677
0.022758139534883724,0.02227179487179487,0.0216,0.001725614070892334,0.005901402235031127
0.022916279069767443,0.0225,0.021767647058823527,0.010279655456542969,0.0074714899063110345
0.022758139534883724,0.02237179487179487,0.021667647058823528,0.014398336410522461,0.007161322832107544
0.022041860465116282,0.02152820512820513,0.02096764705882353,0.0051757097244262695,0.004085635741551717
0.02305813953488372,0.022571794871794868,0.02203529411764706,0.008732438087463379,0.011975943247477213
0.022958139534883727,0.02247179487179487,0.0217,0.004812777042388916,0.004762911001841226
0.0232,0.0227,0.022032352941176468,0.008734822273254395,0.0056901609897613515
0.02765813953488372,0.027171794871794868,0.026332352941176473,0.020929574966430664,0.007868857383728027
0.02545813953488372,0.02511538461538461,0.02436764705882353,0.0011754631996154785,0.014415000677108764
0.0265,0.026071794871794868,0.025202941176470584,0.016075611114501953,0.006568658749262491
0.024616279069767443,0.0241,0.023367647058823528,0.004954040050506592,0.006563995679219563
0.025116279069767444,0.0246,0.023967647058823528,0.02870500087738037,0.005009298721949259
0.023616279069767442,0.0232,0.022332352941176473,0.009829938411712646,0.0043619243303934735
0.029758139534883724,0.02907179487179487,0.028167647058823526,0.02293330430984497,0.005426275730133056
0.028,0.02767179487179487,0.026935294117647057,0.01923227310180664,0.011901654005050657
0.024458139534883724,0.0239,0.02306764705882353,0.009528875350952148,0.0013579881191253661
0.0287,0.028043589743589743,0.027202941176470586,0.022268295288085938,0.006800201336542765
0.028158139534883726,0.02764358974358974,0.026902941176470584,0.027494728565216064,0.008055437008539836
0.03185813953488372,0.031343589743589736,0.030367647058823524,0.03157222270965576,0.006876343091328938
0.030616279069767445,0.0299,0.029167647058823524,0.02859950065612793,0.005089544057846069
0.030083720930232555,0.029571794871794867,0.02870294117647058,0.02986961603164673,0.007610255479812621
0.03,0.029471794871794868,0.02860294117647058,0.03083169460296631,0.007575112183888753
0.027958139534883724,0.027456410256410255,0.0267,0.03021240234375,0.009102267026901244
0.029574418604651164,0.029,0.028135294117647057,0.019774913787841797,0.009155269066492716
0.029432558139534888,0.02881538461538461,0.027867647058823528,0.018070638179779053,0.00520272135734558
0.029032558139534887,0.02857179487179487,0.027567647058823527,0.019114136695861816,0.00428258736928304
0.029116279069767444,0.02878717948717948,0.027435294117647058,0.03641599416732788,0.0048948550224304195
0.028516279069767444,0.0282,0.027002941176470584,0.02131718397140503,0.008342292308807373
0.0292,0.028615384615384605,0.02726764705882353,0.03823596239089966,0.0022308015823364266
0.03,0.0295,0.0286,0.026441574096679688,0.00858017603556315
0.0305,0.030143589743589744,0.029064705882352944,-0.0023373961448669434,0.011532984177271522
0.028916279069767445,0.028371794871794868,0.027502941176470584,0.01915222406387329,0.00894976814587911
0.025758139534883723,0.02534358974358974,0.024535294117647058,0.022725820541381836,0.007966296672821045
0.02535813953488372,0.0247,0.024035294117647057,0.014005661010742188,0.004454179604848226
0.026158139534883725,0.02571538461538461,0.024735294117647057,0.016919255256652832,0.004033325910568237
0.0249,0.024371794871794868,0.023802941176470586,0.01528853178024292,0.011723368962605793
0.02475813953488373,0.024443589743589744,0.023567647058823527,-0.020388662815093994,0.010881024201711017
0.0243,0.023871794871794867,0.023102941176470583,0.012125968933105469,0.00753071387608846
0.0252,0.02474358974358974,0.024067647058823527,0.01928257942199707,0.008774691820144653
0.0219,0.021428205128205133,0.020832352941176472,0.006097853183746338,0.0034352306524912508
0.022858139534883724,0.0224,0.021767647058823527,0.010595560073852539,0.0058413326740264886
0.02334186046511628,0.023,0.022335294117647057,0.005037546157836914,0.012251353661219279
0.023316279069767444,0.022843589743589743,0.021967647058823533,0.0019522905349731445,0.004063634475072224
0.022416279069767443,0.02194358974358974,0.021267647058823527,0.0017613768577575684,0.0064152956008911135
0.023258139534883718,0.022843589743589743,0.02213529411764706,0.011504173278808594,0.007269111871719361
0.0229,0.02247179487179487,0.021767647058823527,0.010833501815795898,0.006443684895833334
0.0231,0.022643589743589744,0.021967647058823533,0.00891721248626709,0.007805785735448201
0.022958139534883727,0.02247179487179487,0.02186764705882353,0.0085105299949646,0.003353298107782999
0.023458139534883723,0.02307179487179487,0.022335294117647057,0.017917513847351074,0.007078131039937337
0.023458139534883723,0.02297179487179487,0.022335294117647057,0.0105055570602417,0.004858451286951699
0.023958139534883724,0.023515384615384608,0.022802941176470585,0.016917169094085693,0.006428395112355549
0.023458139534883723,0.02314358974358974,0.022435294117647057,-0.010996639728546143,0.014030085404713948
0.024816279069767442,0.024371794871794868,0.0234,0.013046324253082275,0.00440709392229716
0.027000000000000003,0.02651538461538461,0.025802941176470584,0.026998162269592285,0.0087664790948232
0.0267,0.02627179487179487,0.02556764705882353,0.03803110122680664,0.01126484751701355
0.0242,0.023743589743589744,0.022867647058823527,0.006997168064117432,0.00417314887046814
0.024516279069767444,0.024,0.023202941176470586,0.010191917419433594,0.00574438452720642
0.0242,0.0236,0.022867647058823527,0.007525801658630371,0.0043264416853586824
0.0243,0.023828205128205132,0.022967647058823527,0.004373490810394287,0.0045917896429697675
0.02897441860465116,0.028515384615384613,0.027635294117647057,0.028908848762512207,0.008532352050145466
0.028958139534883718,0.028371794871794868,0.027702941176470583,0.041858792304992676,0.009383631149927775
0.028758139534883726,0.028243589743589738,0.02733529411764706,0.022962987422943115,0.006409264008204143
0.03135813953488372,0.030943589743589742,0.029867647058823527,0.023310065269470215,0.010182323058446246
0.031658139534883716,0.031115384615384614,0.0302,0.03358590602874756,0.008169258832931516
0.030616279069767445,0.0299,0.029135294117647058,0.033212244510650635,0.004702416658401488
0.02941627906976744,0.028915384615384614,0.028070588235294115,0.029319465160369873,0.00786434292793274
0.0298,0.02927179487179487,0.02837058823529412,0.026083827018737793,0.008148825565973917
0.03074186046511628,0.030315384615384605,0.02920294117647058,0.030498623847961426,0.007497435410817464
0.02765813953488372,0.027171794871794868,0.0264,0.026540637016296387,0.008565580844879149
0.026658139534883718,0.02615641025641026,0.025332352941176483,0.015709340572357178,0.008630489508310954
0.028958139534883718,0.028543589743589743,0.02777058823529412,0.03951448202133179,0.011355135838190714
0.028916279069767445,0.02848717948717949,0.027567647058823527,0.02550339698791504,0.006530978282292683
0.0285,0.02797179487179487,0.027202941176470586,0.031245410442352295,0.008066732883453368
0.029116279069767444,0.02857179487179487,0.027802941176470586,0.030478179454803467,0.007747520605723062
0.027516279069767443,0.027000000000000003,0.02613529411764706,0.018297135829925537,0.00751408060391744
0.02655813953488372,0.026043589743589744,0.025135294117647058,0.009590566158294678,0.005824214617411296
0.02821627906976744,0.02775897435897436,0.026738235294117643,0.02115046977996826,0.0035871247450510652
0.028958139534883718,0.028543589743589743,0.027602941176470584,0.02428382635116577,0.007623486518859863
0.0228,0.02237179487179487,0.021638235294117642,0.010085344314575195,0.007385461727778116
0.027274418604651164,0.026843589743589743,0.026002941176470583,0.0269850492477417,0.007549024422963461
0.0244,0.023871794871794867,0.023,0.004011750221252441,0.0024632521470387774
0.02485813953488372,0.0242,0.023335294117647055,0.00938558578491211,0.0037217970689137777
0.024558139534883724,0.02407179487179487,0.023135294117647056,0.005078375339508057,0.003899050156275431
0.03115813953488372,0.03078717948717949,0.02990294117647058,0.030323147773742676,0.01399353504180908
0.028916279069767445,0.028443589743589744,0.027567647058823527,0.02542126178741455,0.00865894317626953
0.02637441860465117,0.0258,0.0249,0.012716054916381836,0.002012563546498616
0.02881627906976744,0.028343589743589744,0.0271735294117647,0.026070058345794678,0.0036703443527221664
0.025258139534883726,0.02462820512820513,0.023967647058823528,0.015859603881835938,0.004939822753270467
0.024916279069767445,0.0245,0.023970588235294115,0.034317970275878906,0.013716927369435626
0.02185813953488373,0.02137179487179487,0.0208,0.011111617088317871,0.002958657344182332
0.022658139534883718,0.022343589743589742,0.021735294117647058,-0.0013043880462646484,0.01434682567914327
0.02315813953488372,0.02277179487179487,0.02206764705882353,0.01744389533996582,0.00717157244682312
0.02255813953488372,0.02197179487179487,0.021302941176470584,0.005188882350921631,0.004778398275375365
0.02135813953488372,0.020943589743589744,0.02026470588235294,0.006207704544067383,0.007353806495666504
0.0213,0.020871794871794868,0.020267647058823533,0.005195796489715576,0.006226821343104045
0.022316279069767443,0.02182820512820513,0.02123235294117648,0.010047495365142822,0.003404716650644938
0.0231,0.022743589743589743,0.021932352941176472,0.011966705322265625,0.0060575095812479655
0.024458139534883724,0.024043589743589742,0.023135294117647056,0.013445794582366943,0.004149629672368367
0.025116279069767444,0.024643589743589742,0.023832352941176475,0.01563030481338501,0.0062706025441487635
0.0299,0.029443589743589738,0.02853529411764705,0.03476846218109131,0.007676627238591512
0.03,0.029415384615384614,0.02853529411764705,0.019299209117889404,0.009103254477183024
0.0275,0.02707179487179487,0.0264,0.04556119441986084,0.013297231594721475
0.024558139534883724,0.024043589743589742,0.0231,0.0074607133865356445,0.002626773913701375
0.029558139534883718,0.029015384615384613,0.028067647058823527,0.019768714904785156,0.00544110099474589
0.030616279069767445,0.030143589743589744,0.029335294117647057,0.04644817113876343,0.013027780453364052
0.0319,0.031415384615384616,0.03050294117647058,0.04938781261444092,0.009498971303304037
0.0312,0.030771794871794867,0.029870588235294118,0.03520965576171875,0.009956002235412596
0.026916279069767443,0.02647179487179487,0.025667647058823528,0.022871017456054688,0.007650504112243652
0.028616279069767443,0.028115384615384608,0.0272,0.02457869052886963,0.005100491444269816
0.029232558139534886,0.02867179487179487,0.027664705882352945,0.014307498931884766,0.005264905691146849
0.029790697674418606,0.029243589743589742,0.0283,0.02284860610961914,0.006240551869074504
0.028358139534883718,0.027843589743589744,0.027070588235294117,0.02894836664199829,0.008662240107854205
0.028616279069767443,0.028115384615384608,0.0273,0.030858933925628662,0.008231478134791055
0.030716279069767444,0.030102564102564094,0.028902941176470583,0.028471529483795166,0.00345128575960795
0.0305,0.029843589743589742,0.028770588235294117,0.025688886642456055,0.0025199699401855465
0.02531627906976744,0.0249,0.02416764705882353,0.020326197147369385,0.008613276481628417
0.02075813953488372,0.020271794871794868,0.0195,0.0010010600090026855,0.0029047413667043047
0.0209,0.02047179487179487,0.01976764705882353,0.0020244717597961426,0.005220179955164592
0.021258139534883726,0.0207,0.020067647058823527,0.0015973448753356934,0.004731275240580241
0.0209,0.02047179487179487,0.01983529411764706,0.0017583966255187988,0.007712941964467365
0.021558139534883718,0.021,0.0204,0.0025596022605895996,0.004300231138865153
0.0307,0.030143589743589744,0.02920294117647058,0.023924171924591064,0.007948121627171834
0.02887441860465116,0.028443589743589744,0.0276,0.03250235319137573,0.008309351603190103
0.02883255813953489,0.028371794871794868,0.0273,0.025058090686798096,0.002721906503041586
0.028416279069767444,0.027771794871794868,0.026967647058823527,0.022383809089660645,0.007016035715738933
0.0263,0.025843589743589745,0.025002941176470585,0.014347493648529053,0.006538697083791098
0.02705813953488373,0.026571794871794868,0.025735294117647058,0.01985478401184082,0.00773690342903137
0.029516279069767445,0.028871794871794868,0.028070588235294115,0.023360848426818848,0.007287478446960449
0.024458139534883724,0.0241,0.02323529411764706,0.014890789985656738,0.007542476256688435
0.030058139534883718,0.029471794871794868,0.0286,0.020699918270111084,0.009132322072982788
0.0277,0.02714358974358974,0.026332352941176473,0.014200389385223389,0.008212579488754273
0.024458139534883724,0.0239,0.023167647058823525,0.009544909000396729,0.007190237045288084
0.02934186046511628,0.028971794871794868,0.02813823529411764,0.016367077827453613,0.013974497318267822
0.0299,0.029415384615384614,0.02853823529411764,0.02858448028564453,0.007773405313491821
0.0303,0.029843589743589742,0.02903823529411764,0.04547983407974243,0.011950128078460694
0.0311,0.03057179487179487,0.029873529411764695,0.07540541887283325,0.014813434680302938
0.02637441860465117,0.0259,0.02503529411764706,0.014190256595611572,0.005080945094426473
0.0264,0.02597179487179487,0.0252,0.027652740478515625,0.008647303978602092
0.0262,0.025843589743589745,0.025135294117647058,0.020674467086791992,0.013606680234273272
0.0265,0.02597179487179487,0.025167647058823527,0.011667788028717041,0.008595223824183146
0.02645813953488373,0.02594358974358974,0.025067647058823528,0.012040793895721436,0.005071030855178833
0.026774418604651164,0.026243589743589743,0.025435294117647056,0.012104570865631104,0.008666966358820596
0.0261,0.025571794871794867,0.02476764705882353,0.011085987091064453,0.00803502917289734
0.02545813953488372,0.024971794871794867,0.0241,0.008246779441833496,0.004757148027420044
0.025216279069767443,0.02474358974358974,0.024035294117647057,0.015375137329101562,0.007133697668711342
0.02595813953488372,0.025543589743589744,0.024835294117647056,0.024606168270111084,0.01187791387240092
0.02535813953488372,0.0249,0.024267647058823533,0.04440540075302124,0.009877868096033731
0.025016279069767444,0.02457179487179487,0.02376764705882353,0.015677928924560547,0.0067039243380228675
0.02485813953488372,0.024328205128205133,0.02373529411764706,0.01727128028869629,0.008125267426172892
0.024358139534883718,0.023943589743589743,0.02323529411764706,0.0179823637008667,0.008121243715286256
0.0244,0.02397179487179487,0.0232,0.012541711330413818,0.007559540271759033
0.02425813953488372,0.023871794871794867,0.02317058823529412,0.015528321266174316,0.009844401677449545
0.025158139534883724,0.02474358974358974,0.023967647058823528,0.020195484161376953,0.007621963818868001
0.023958139534883724,0.0236,0.0229,0.007536828517913818,0.011367902358373006
0.0244,0.02397179487179487,0.02323529411764706,0.013900458812713623,0.007274384895960489
0.022116279069767444,0.0216,0.02093529411764706,0.0034697651863098145,0.00639337420463562
0.021458139534883718,0.02107179487179487,0.020235294117647056,0.00377732515335083,0.004141174157460531
0.019858139534883724,0.01947179487179487,0.018732352941176474,-0.0022617578506469727,0.004036386410395304
0.020358139534883718,0.019871794871794867,0.0191,0.0005581378936767578,0.002332218090693156
0.0222,0.0219,0.021202941176470584,-0.005309581756591797,0.012461254994074501
0.022858139534883724,0.02254358974358974,0.021732352941176473,-0.011169373989105225,0.00907616376876831
0.02255813953488372,0.022143589743589744,0.02157058823529412,0.03385072946548462,0.009826414187749226
0.024016279069767443,0.02347179487179487,0.022835294117647058,0.012889325618743896,0.004437681039174398
0.021658139534883724,0.021243589743589742,0.020535294117647058,0.007521390914916992,0.006403911908467611
0.0222,0.021843589743589745,0.021064705882352944,0.008884549140930176,0.005041337410608928
0.022758139534883724,0.022243589743589743,0.021667647058823528,0.006487131118774414,0.003324099779129028
0.022516279069767442,0.022171794871794867,0.021364705882352945,0.01131671667098999,0.005697919925053915
0.022416279069767443,0.02192820512820513,0.021467647058823525,0.03743559122085571,0.008721459706624348
0.022958139534883727,0.02247179487179487,0.021935294117647056,0.008653521537780762,0.011627819140752158
0.02475813953488373,0.024371794871794868,0.023635294117647056,0.012366533279418945,0.008338635762532551
0.022758139534883724,0.022343589743589742,0.0217,0.010802090167999268,0.007813984553019205
0.0236,0.023187179487179486,0.0225,0.014595270156860352,0.007852550347646077
0.025558139534883718,0.025043589743589743,0.02433529411764706,0.014422118663787842,0.007324184179306029
0.025216279069767443,0.024643589743589742,0.0239,0.012097656726837158,0.007491161425908406
0.02964186046511628,0.029143589743589743,0.028235294117647056,0.02608346939086914,0.00753377596537272
0.028058139534883723,0.02757179487179487,0.026767647058823528,0.028106987476348877,0.0081462824344635
0.027000000000000003,0.026571794871794868,0.025635294117647055,0.016528964042663574,0.004917248487472534
0.02485813953488372,0.024271794871794868,0.023467647058823527,0.011652827262878418,0.002907181978225707
0.024358139534883718,0.023843589743589744,0.023035294117647057,0.008141934871673584,0.004981752634048461
0.0246,0.024043589743589742,0.02323529411764706,0.00930023193359375,0.0034296429157257076
0.0244,0.023915384615384613,0.022967647058823527,0.005234837532043457,0.004200539986292521
0.02425813953488372,0.023743589743589744,0.022867647058823527,0.003690063953399658,0.002702159881591797
0.02475813953488373,0.02424358974358974,0.023335294117647055,0.005070149898529053,0.003041302760442098
0.02475813953488373,0.02424358974358974,0.02326764705882353,0.012003839015960693,0.0023697189490000403
0.026158139534883725,0.02567179487179487,0.0249,0.020250141620635986,0.006807207663853964
0.02945813953488372,0.028943589743589744,0.028167647058823526,0.03571808338165283,0.0095395024617513
0.028758139534883726,0.028243589743589738,0.027402941176470585,0.027168095111846924,0.007099588314692179
0.029016279069767444,0.028415384615384613,0.027602941176470584,0.018121421337127686,0.007571978171666462
0.0309,0.03027179487179487,0.029467647058823526,0.027769505977630615,0.007960364818572997
0.03055813953488372,0.030115384615384613,0.029267647058823527,0.038257062435150146,0.012099005381266277
0.0316,0.031115384615384614,0.0303,0.06390982866287231,0.011836583614349366
0.0312,0.030628205128205133,0.029835294117647057,0.04125601053237915,0.007544930378595987
0.030458139534883726,0.0299,0.028967647058823525,0.022936344146728516,0.008327242930730184
0.03,0.029515384615384613,0.028638235294117638,0.02962207794189453,0.0077370552221934
0.0315,0.031,0.029967647058823526,0.024856507778167725,0.005084302425384522
0.02935813953488372,0.0288,0.027935294117647055,0.021061301231384277,0.009215854008992512
0.029116279069767444,0.0285,0.027667647058823533,0.017398536205291748,0.006642657915751139
0.029758139534883724,0.0291,0.028302941176470583,0.025534212589263916,0.006668018102645873
0.0292,0.028743589743589745,0.027902941176470585,0.039084792137145996,0.009427815278371176
0.02931627906976744,0.028743589743589745,0.02777058823529412,0.015595078468322754,0.0066310528914133695
0.0279,0.0274,0.02666470588235294,0.028104424476623535,0.008518784443537394
0.030958139534883727,0.03041538461538461,0.029535294117647062,0.034388065338134766,0.008134036064147948
0.029574418604651164,0.02917179487179487,0.0282,0.02033817768096924,0.00925380786259969
0.029616279069767444,0.02907179487179487,0.0282,0.024932265281677246,0.008353313207626343
0.0294,0.028871794871794868,0.028,0.026103198528289795,0.008036699295043945
0.02885813953488372,0.028343589743589744,0.0274,0.017888903617858887,0.0050583255290985105
0.028758139534883726,0.02827179487179487,0.027435294117647058,0.025753498077392578,0.00745383898417155
0.028058139534883723,0.02747179487179487,0.026767647058823528,0.025261223316192627,0.004607896010080972
0.0286,0.028,0.027232352941176468,0.021495938301086426,0.0070967427889506015
0.0297,0.0292,0.0283,0.02594590187072754,0.008363161087036133
0.029016279069767444,0.028543589743589743,0.027635294117647057,0.02510690689086914,0.007209757963816325
0.028416279069767444,0.027771794871794868,0.027000000000000003,0.024034619331359863,0.006519322395324707
0.02885813953488372,0.0283,0.0275,0.021663427352905273,0.00890831112861633
0.02825813953488372,0.027815384615384613,0.027002941176470584,0.033637821674346924,0.0095915420850118
0.029016279069767444,0.028471794871794867,0.027635294117647057,0.0229642391204834,0.007974980274836221
0.02821627906976744,0.027771794871794868,0.026935294117647057,0.032097458839416504,0.007781256834665934
0.028158139534883726,0.02774358974358974,0.026835294117647058,0.02166891098022461,0.006804643869400023
0.02765813953488372,0.027271794871794867,0.026535294117647056,0.03531014919281006,0.012045137484868365
0.028058139534883723,0.02757179487179487,0.02673529411764706,0.022451341152191162,0.007472478946050008
0.028316279069767445,0.027987179487179485,0.026970588235294114,-0.013406038284301758,0.011915642023086549
0.028416279069767444,0.027915384615384613,0.02693823529411764,0.014299750328063965,0.00399977445602417
0.029516279069767445,0.029087179487179482,0.028067647058823527,0.028129875659942627,0.0075623265902201335
0.03117441860465116,0.030443589743589745,0.02957058823529412,0.02968287467956543,0.006982348759969076
0.03087441860465117,0.03022820512820513,0.0295735294117647,0.0338134765625,0.008882593313852946
0.02947441860465116,0.02867179487179487,0.0279735294117647,0.01772671937942505,0.008408272663752237
0.03347441860465117,0.03284358974358974,0.032038235294117645,0.05779498815536499,0.006658622026443481
0.029516279069767445,0.028943589743589744,0.028035294117647058,0.018908798694610596,0.007128958304723103
0.029258139534883727,0.02877179487179487,0.027767647058823525,0.020358264446258545,0.004308996597925822
0.0299,0.029356410256410257,0.0284,0.02058511972427368,0.005774610042572022
0.029558139534883718,0.028971794871794868,0.028135294117647057,0.020354926586151123,0.009100239276885984
0.030316279069767443,0.029643589743589743,0.028902941176470583,0.029413163661956787,0.004385047753651936
0.029158139534883724,0.02857179487179487,0.027702941176470583,0.014615237712860107,0.00847763737042745
0.028616279069767443,0.028115384615384608,0.02717058823529412,0.017143666744232178,0.004693998495737712
0.0295,0.028971794871794868,0.028167647058823526,0.03174084424972534,0.009087154070536294
0.028416279069767444,0.027915384615384613,0.027035294117647057,0.02327287197113037,0.007136112848917642
0.0294,0.028856410256410257,0.028,0.02415180206298828,0.007850349744160968
0.031058139534883726,0.03047179487179487,0.029435294117647056,0.01819390058517456,0.0062909400463104235
0.03570416666666667,0.0351,0.03403529411764706,0.036254286766052246,0.006804483731587728
0.03135813953488372,0.030915384615384605,0.030135294117647062,0.06261938810348511,0.010115187168121336
0.026358139534883723,0.02587179487179487,0.025132352941176474,0.018802344799041748,0.007653960386912027
0.026258139534883724,0.02577179487179487,0.024932352941176468,0.017719686031341553,0.006938629547754924
0.0246,0.024143589743589745,0.023335294117647055,0.012315928936004639,0.005562048355738321
